0,0,-198.64999999999978,-278.45000000000016,-238.11839999999987
1,0,-191.1299999999998,-269.57000000000005,-231.97370199999986
2,0,-186.66999999999987,-259.7699999999999,-226.23621199999982
3,0,-183.6999999999999,-265.3599999999999,-221.0871839999998
4,0,-175.83999999999995,-249.77999999999997,-216.01469399999985
5,0,-175.83999999999995,-238.33999999999975,-211.05082999999985
6,0,-172.33999999999986,-238.1399999999997,-206.37394199999986
7,0,-167.54999999999995,-234.63999999999973,-201.99074399999986
8,0,-165.99999999999986,-228.2899999999999,-197.79847999999984
9,0,-162.14999999999992,-229.60999999999984,-193.50267999999983
10,0,-160.76999999999984,-224.46999999999977,-189.2799659999999
11,0,-155.03999999999988,-218.08999999999983,-185.39473999999987
12,0,-153.86999999999992,-216.51999999999984,-181.88812799999988
13,0,-147.92999999999992,-212.19999999999982,-178.2670059999999
14,0,-145.10999999999987,-203.29999999999976,-174.66261199999988
15,0,-136.33999999999992,-202.69999999999982,-170.93993199999989
16,0,-134.78999999999994,-205.06999999999988,-167.4510819999999
17,0,-134.2999999999999,-210.69999999999993,-163.93015599999993
18,0,-128.52999999999992,-191.8699999999999,-160.3390399999999
19,0,-123.64000000000001,-192.22999999999993,-156.7682239999999
20,0,-122.54999999999997,-186.79999999999995,-153.36096599999993
21,0,-115.47000000000001,-183.85999999999984,-150.0819559999999
22,0,-115.47000000000001,-183.0999999999998,-146.7936419999999
23,0,-113.46000000000004,-187.53999999999994,-143.33876799999993
24,0,-109.79,-177.04999999999995,-140.2473439999999
25,0,-109.76000000000003,-177.39999999999984,-137.10275999999993
26,0,-104.66000000000001,-170.60999999999999,-134.20528999999993
27,0,-106.21000000000001,-168.48999999999992,-131.44508
28,0,-102.58999999999997,-164.05999999999986,-128.66190399999996
29,0,-98.14000000000001,-160.81999999999988,-125.75126399999999
30,0,-95.35000000000002,-158.8799999999999,-123.03032399999998
31,0,-93.55000000000001,-158.5899999999999,-120.441652
32,0,-93.75000000000001,-156.56999999999988,-118.01799200000002
33,0,-90.11000000000003,-152.49999999999991,-115.84903200000001
34,0,-85.57000000000005,-151.93999999999986,-113.488124
35,0,-86.19000000000001,-144.22999999999988,-111.30493599999998
36,0,-82.22000000000003,-151.00999999999985,-108.96885000000002
37,0,-78.32000000000002,-143.72999999999988,-106.71566200000001
38,0,-77.25000000000001,-144.66999999999987,-104.27817800000001
39,0,-72.64000000000001,-146.39999999999995,-102.03404400000002
40,0,-72.89999999999999,-143.87999999999985,-99.52453200000004
41,0,-69.05,-135.47999999999988,-97.27819600000002
42,0,-69.05,-142.57999999999984,-94.93501800000001
43,0,-66.92,-136.22999999999996,-92.43412400000003
44,0,-66.75,-129.06,-89.97005600000001
45,0,-62.249999999999986,-128.43,-87.70661000000003
46,0,-61.98999999999998,-121.95000000000002,-85.20929200000002
47,0,-59.559999999999974,-124.28000000000004,-82.97137000000004
48,0,-59.88999999999997,-122.61000000000004,-80.95531800000003
49,0,-54.18,-122.06000000000007,-79.01034400000002
50,0,-53.620000000000005,-118.31000000000003,-77.12714600000002
51,0,-54.18,-130.46999999999994,-74.999362
52,0,-54.08999999999999,-123.65000000000003,-72.990804
53,0,-52.04999999999998,-118.78999999999996,-71.41111599999999
54,0,-51.75999999999998,-121.57,-69.835978
55,0,-50.77,-111.69999999999997,-68.04905999999998
56,0,-48.019999999999996,-109.35,-66.29162
57,0,-47.05999999999999,-100.60000000000002,-64.881272
58,0,-46.17999999999997,-117.74000000000005,-63.51922999999999
59,0,-44.45999999999998,-101.33000000000003,-62.209095999999995
60,0,-43.65999999999997,-107.94000000000005,-60.821006
61,0,-42.68999999999998,-101.29000000000005,-59.732595999999994
62,0,-40.83999999999998,-102.38,-58.31006199999999
63,0,-40.83999999999998,-103.68000000000004,-56.96775199999999
64,0,-37.19999999999999,-102.41000000000004,-55.84158999999999
65,0,-37.19999999999999,-101.41000000000001,-54.687191999999996
66,0,-36.27999999999999,-104.82000000000004,-53.582184
67,0,-36.97,-99.04000000000002,-52.21155399999999
68,0,-35.56999999999999,-94.25000000000006,-51.21962799999999
69,0,-33.779999999999994,-94.45000000000003,-49.963091999999996
70,0,-32.79,-93.72000000000001,-48.736853999999994
71,0,-29.239999999999995,-89.31000000000003,-47.60434399999999
72,0,-29.239999999999995,-93.76000000000009,-46.48671999999999
73,0,-29.139999999999993,-94.53999999999996,-45.25472799999999
74,0,-28.750000000000004,-91.08000000000003,-43.99373999999999
75,0,-26.749999999999996,-83.58000000000004,-42.959593999999996
76,0,-24.37,-88.23000000000003,-41.64476599999999
77,0,-24.260000000000005,-89.37,-40.69052799999999
78,0,-20.53,-87.00000000000001,-39.38122399999999
79,0,-20.409999999999997,-84.98000000000003,-38.52822799999999
80,0,-20.409999999999997,-86.51,-37.080014
81,0,-19.57,-92.19,-35.866037999999996
82,0,-19.419999999999995,-83.22,-34.89972799999999
83,0,-18.080000000000002,-81.48000000000003,-33.87141
84,0,-17.57,-78.74000000000001,-32.53472599999999
85,0,-16.98,-80.73000000000006,-31.25282599999999
86,0,-16.19,-80.62000000000003,-30.342879999999994
87,0,-15.600000000000005,-79.13000000000004,-29.020365999999992
88,0,-14.470000000000006,-81.84000000000002,-28.247657999999994
89,0,-13.360000000000007,-82.46000000000002,-26.875745999999996
90,0,-13.360000000000007,-75.66999999999999,-26.130849999999995
91,0,-11.840000000000005,-77.12,-25.163069999999994
92,0,-10.330000000000005,-82.23,-24.428815999999998
93,0,-10.330000000000005,-72.07000000000001,-23.741404
94,0,-9.719999999999999,-72.53000000000006,-23.098159999999996
95,0,-9.719999999999999,-75.21,-22.555507999999996
96,0,-8.35,-76.72000000000006,-21.86329
97,0,-6.120000000000001,-77.00000000000004,-21.095962
98,0,-6.120000000000001,-67.83999999999999,-20.089717999999998
99,0,-6.120000000000001,-70.30999999999997,-19.616654
100,0,-6.120000000000001,-66.76999999999997,-18.998038
101,0,-5.300000000000001,-66.21000000000002,-18.045157999999997
102,0,-5.300000000000001,-71.27000000000001,-17.452835999999998
103,0,-5.300000000000001,-65.91999999999999,-16.847222
104,0,-4.460000000000001,-68.97999999999998,-16.273164
105,0,-4.460000000000001,-60.24999999999998,-15.545435999999999
106,0,-4.460000000000001,-61.309999999999995,-14.917732
107,0,-3.7100000000000013,-66.72999999999998,-14.554244
108,0,-3.7100000000000013,-65.36,-13.61488
109,0,-3.650000000000001,-62.32,-13.530624
110,0,-2.6699999999999995,-65.96,-13.049513999999999
111,0,-2.6399999999999983,-63.27999999999998,-12.824685999999998
112,0,-2.069999999999998,-61.36,-12.324101999999998
113,0,-2.069999999999998,-60.31,-11.779952
114,0,-1.1300000000000017,-61.49999999999999,-11.635912
115,0,-1.1300000000000017,-57.690000000000005,-11.133222
116,0,-1.029999999999999,-65.52,-10.599746
117,0,-0.44000000000000106,-61.729999999999976,-9.917662
118,0,0.3299999999999994,-62.789999999999985,-10.027025999999998
119,0,0.3299999999999994,-62.93,-9.592436
120,0,0.809999999999998,-57.26999999999998,-9.254969999999998
121,0,1.7999999999999965,-60.69,-9.122175999999998
122,0,1.7999999999999965,-60.610000000000014,-8.176183999999997
123,0,2.3599999999999994,-65.26999999999997,-7.669813999999999
124,0,2.7499999999999964,-54.660000000000004,-7.445612
125,0,3.509999999999999,-73.71,-6.996278
126,0,3.509999999999999,-56.45,-6.6077639999999995
127,0,3.509999999999999,-56.75999999999998,-6.065697999999999
128,0,4.109999999999998,-57.52,-5.747404
129,0,4.949999999999999,-59.04999999999997,-5.603962000000001
130,0,4.799999999999998,-70.97000000000003,-5.194484000000001
131,0,5.239999999999998,-53.90999999999999,-4.978662000000001
132,0,5.3199999999999985,-52.63999999999999,-4.617390000000001
133,0,6.16,-65.21000000000001,-4.296496
134,0,6.16,-63.549999999999976,-3.726722000000001
135,0,6.16,-55.89999999999999,-3.3049920000000013
136,0,6.76,-51.91999999999999,-2.904220000000001
137,0,6.76,-55.400000000000006,-2.3074640000000013
138,0,6.76,-50.17999999999999,-1.972096000000001
139,0,6.76,-59.3,-1.7872100000000009
140,0,7.209999999999999,-53.88999999999997,-1.429928000000001
141,0,7.289999999999999,-55.80999999999998,-1.1750520000000009
142,0,7.5799999999999965,-50.319999999999986,-1.149430000000001
143,0,7.5799999999999965,-57.35999999999998,-0.761016000000001
144,0,7.5799999999999965,-50.29999999999998,-0.5463720000000009
145,0,8.139999999999997,-53.39999999999997,-0.04656200000000083
146,0,8.139999999999997,-52.54999999999999,0.03985399999999913
147,0,8.539999999999997,-55.37999999999997,0.29388799999999915
148,0,8.539999999999997,-53.83999999999999,0.4208919999999991
149,0,8.619999999999997,-46.63999999999997,0.7207099999999991
150,0,8.619999999999997,-52.70999999999998,0.5769559999999988
151,0,9.339999999999998,-54.87999999999998,0.7132839999999989
152,0,9.389999999999997,-52.849999999999994,0.6974639999999988
153,0,9.789999999999997,-56.28999999999999,0.9816619999999985
154,0,10.079999999999997,-49.69999999999999,1.2642719999999985
155,0,10.079999999999997,-50.07999999999998,1.6237579999999983
156,0,10.369999999999996,-51.04999999999996,1.794493999999998
157,0,11.009999999999996,-52.00999999999999,1.9350119999999982
158,0,11.539999999999997,-50.66999999999999,1.9501159999999977
159,0,11.539999999999997,-53.04,2.628145999999998
160,0,11.539999999999997,-48.93999999999998,2.3444599999999975
161,0,11.539999999999997,-65.79,2.7860879999999977
162,0,11.539999999999997,-48.89999999999999,3.3021599999999975
163,0,11.659999999999997,-46.22999999999999,3.515485999999997
164,0,11.979999999999997,-46.43999999999996,3.8659819999999976
165,0,12.509999999999998,-45.799999999999976,4.175521999999997
166,0,12.509999999999998,-61.58999999999999,4.430041999999997
167,0,12.509999999999998,-45.28999999999999,4.593739999999997
168,0,12.509999999999998,-50.50999999999999,4.504315999999997
169,0,12.509999999999998,-46.65999999999997,4.654005999999997
170,0,12.509999999999998,-52.04999999999999,4.740681999999997
171,0,12.509999999999998,-47.66999999999999,5.033977999999997
172,0,12.509999999999998,-50.19,5.419647999999997
173,0,12.509999999999998,-52.08999999999998,5.493505999999997
174,0,12.509999999999998,-51.31999999999998,5.445107999999998
175,0,12.509999999999998,-50.68999999999996,5.337361999999997
176,0,12.509999999999998,-48.04999999999998,5.382393999999997
177,0,12.509999999999998,-44.489999999999995,5.799387999999998
178,0,13.089999999999998,-47.479999999999976,5.976017999999998
179,0,13.169999999999998,-47.28999999999997,5.997771999999997
180,0,13.169999999999998,-49.85999999999999,6.2347319999999975
181,0,13.169999999999998,-44.619999999999976,6.145835999999998
182,0,13.169999999999998,-55.00999999999997,5.892581999999998
183,0,13.169999999999998,-43.41999999999998,5.876097999999998
184,0,13.169999999999998,-43.769999999999975,5.708813999999998
185,0,13.739999999999998,-51.02999999999999,5.958091999999998
186,0,13.739999999999998,-46.46999999999999,6.010973999999997
187,0,13.739999999999998,-49.94999999999998,6.225061999999998
188,0,13.879999999999999,-42.77999999999998,6.395875999999998
189,0,13.879999999999999,-49.17999999999997,6.779773999999999
190,0,13.879999999999999,-43.58999999999999,6.775727999999998
191,0,14.169999999999996,-44.359999999999985,7.007649999999998
192,0,14.169999999999996,-50.349999999999966,6.607273999999999
193,0,14.529999999999998,-48.50000000000001,6.482757999999999
194,0,14.529999999999998,-47.02999999999997,6.431285999999998
195,0,14.819999999999997,-46.009999999999984,6.4685859999999975
196,0,14.819999999999997,-48.29999999999999,6.781543999999998
197,0,15.609999999999998,-44.87999999999998,7.291977999999997
198,0,15.609999999999998,-44.159999999999975,7.324827999999998
199,0,15.609999999999998,-46.139999999999986,7.682147999999998
200,0,15.609999999999998,-48.299999999999976,7.471637999999998
201,0,15.609999999999998,-42.78999999999999,7.540383999999997
202,0,15.609999999999998,-38.92999999999997,7.613077999999998
203,0,15.609999999999998,-48.84999999999999,8.292329999999998
204,0,15.609999999999998,-55.04999999999998,8.185465999999998
205,0,15.609999999999998,-42.56999999999998,8.289985999999999
206,0,15.609999999999998,-51.38999999999998,8.469783999999997
207,0,15.609999999999998,-42.02999999999999,8.677191999999998
208,0,15.609999999999998,-43.76999999999999,9.015664
209,0,15.609999999999998,-42.719999999999985,8.897403999999998
210,0,15.609999999999998,-46.17999999999999,8.972267999999996
211,0,15.609999999999998,-41.039999999999985,8.597633999999998
212,0,15.609999999999998,-42.57999999999998,9.019043999999997
213,0,15.699999999999998,-49.859999999999985,9.235039999999998
214,0,16.569999999999997,-50.209999999999994,9.382361999999999
215,0,16.569999999999997,-40.559999999999995,9.141627999999997
216,0,17.349999999999998,-42.38999999999997,9.086683999999996
217,0,17.349999999999998,-52.76999999999999,8.957925999999999
218,0,17.349999999999998,-50.52000000000001,9.115913999999998
219,0,17.349999999999998,-42.91999999999998,9.369496
220,0,17.349999999999998,-44.749999999999986,8.976553999999998
221,0,17.349999999999998,-45.079999999999984,8.990909999999998
222,0,17.349999999999998,-39.00999999999999,9.615707999999998
223,0,17.349999999999998,-44.079999999999984,9.550439999999996
224,0,17.349999999999998,-46.82000000000001,9.503277999999996
225,0,17.349999999999998,-44.25999999999999,9.587273999999997
226,0,17.349999999999998,-49.91999999999997,9.843537999999997
227,0,18.0,-44.179999999999986,9.917697999999996
228,0,17.349999999999998,-44.14999999999998,10.095759999999999
229,0,17.359999999999996,-41.03999999999999,10.359577999999997
230,0,17.359999999999996,-40.91999999999998,10.616881999999999
231,0,17.359999999999996,-50.949999999999974,10.540133999999997
232,0,18.0,-43.00999999999998,10.288817999999996
233,0,18.369999999999997,-44.48999999999998,10.266947999999998
234,0,18.369999999999997,-43.53999999999999,10.220963999999997
235,0,18.369999999999997,-42.97999999999998,10.602151999999997
236,0,18.369999999999997,-40.33999999999998,10.765465999999998
237,0,18.369999999999997,-41.68999999999999,10.782665999999997
238,0,18.369999999999997,-45.19999999999998,10.672987999999998
239,0,18.369999999999997,-43.54999999999999,10.615689999999997
240,0,18.5,-42.23999999999998,10.985691999999995
241,0,19.519999999999996,-44.12999999999997,11.019889999999998
242,0,19.519999999999996,-44.400000000000006,11.315121999999997
243,0,19.519999999999996,-37.910000000000004,11.215563999999999
244,0,19.519999999999996,-41.849999999999966,11.677729999999999
245,0,20.169999999999995,-44.06999999999998,11.721917999999999
246,0,20.479999999999997,-41.39999999999998,11.678093999999998
247,0,20.169999999999995,-41.209999999999994,11.748435999999998
248,0,20.169999999999995,-41.72999999999998,11.805927999999996
249,0,21.13,-49.540000000000006,12.499127999999997
250,0,21.13,-41.70999999999999,12.732363999999997
251,0,21.13,-45.209999999999994,12.601405999999997
252,0,21.13,-52.11999999999998,12.862459999999995
253,0,21.13,-40.12999999999998,13.103157999999995
254,0,21.13,-39.78999999999998,13.394891999999995
255,0,21.13,-44.35999999999998,13.599925999999995
256,0,21.13,-42.16999999999998,13.786775999999994
257,0,21.13,-43.56999999999998,13.800193999999994
258,0,21.13,-41.49999999999997,13.863493999999994
259,0,21.13,-38.259999999999984,13.990387999999994
260,0,21.13,-47.41999999999998,14.033053999999998
261,0,21.13,-43.22999999999999,14.137069999999998
262,0,21.13,-38.65999999999999,14.153933999999996
263,0,22.069999999999997,-39.690000000000005,14.280095999999999
264,0,22.069999999999997,-37.22,14.576277999999997
265,0,22.069999999999997,-40.28999999999998,14.351123999999999
266,0,22.069999999999997,-37.47,14.635891999999998
267,0,22.069999999999997,-38.09999999999999,14.388138
268,0,22.069999999999997,-44.02999999999999,14.261627999999996
269,0,22.979999999999997,-37.36999999999999,14.276311999999999
270,0,22.979999999999997,-38.81,14.450389999999999
271,0,22.979999999999997,-38.579999999999984,14.449233999999997
272,0,22.979999999999997,-40.27999999999999,15.087295999999997
273,0,22.979999999999997,-52.739999999999995,14.689139999999997
274,0,22.979999999999997,-40.609999999999985,15.072675999999996
275,0,22.979999999999997,-45.17,15.151371999999997
276,0,22.979999999999997,-43.12999999999998,15.517575999999998
277,0,22.979999999999997,-45.249999999999986,15.502277999999997
278,0,22.979999999999997,-38.41999999999998,15.723553999999995
279,0,22.979999999999997,-39.109999999999985,15.768197999999998
280,0,22.979999999999997,-40.40999999999999,15.710443999999994
281,0,22.979999999999997,-37.72999999999997,15.390719999999995
282,0,22.979999999999997,-40.39999999999999,15.501051999999996
283,0,22.979999999999997,-40.82999999999998,15.776817999999993
284,0,22.979999999999997,-44.33999999999999,15.970311999999995
285,0,22.979999999999997,-41.059999999999995,16.004029999999993
286,0,23.86,-39.249999999999986,16.075707999999995
287,0,23.86,-40.36,16.400117999999996
288,0,24.37,-45.54999999999998,16.213171999999993
289,0,24.37,-40.44000000000001,16.121323999999998
290,0,24.37,-36.79999999999999,16.150812
291,0,24.37,-39.690000000000005,16.506269999999997
292,0,24.37,-36.709999999999994,15.913209999999994
293,0,24.37,-40.93999999999998,16.283209999999997
294,0,24.37,-37.04999999999999,16.265533999999995
295,0,24.37,-41.29999999999999,16.788543999999998
296,0,24.37,-38.20999999999999,16.913345999999997
297,0,24.37,-39.75999999999999,17.068891999999998
298,0,24.37,-35.949999999999996,17.125542
299,0,24.37,-43.94,17.114407999999997
